issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
12499,NA,5,NONE,NA,YES,angular,Random
1250,233,9,MEMBER,35996,YES,angular,Random
12531,23,1,CONTRIBUTOR,NA,NO,angular,Random
12544,20362,16,NONE,NA,YES,angular,Random
12548,30,9,CONTRIBUTOR,NA,NO,angular,Random
12558,474,3,CONTRIBUTOR,NA,NO,angular,Random
12560,10044,2,NONE,NA,NO,angular,Random
12562,0,2,NONE,NA,NO,angular,Random
12582,468,2,NONE,NA,NO,angular,Random
12583,94,3,MEMBER,NA,NO,angular,Random
12591,5,8,NONE,NA,NO,angular,Random
12602,72,3,CONTRIBUTOR,NA,NO,angular,Random
1262,10184,3,MEMBER,NA,NO,angular,Random
12680,110,5,NONE,NA,NO,angular,Random
12685,1,5,NONE,NA,NO,angular,Random
1269,20,1,CONTRIBUTOR,216296,NO,angular,Random
12690,149,3,NONE,35996,NO,angular,Random
12691,NA,5,MEMBER,NA,YES,angular,Random
127,2,3,CONTRIBUTOR,690815,YES,angular,Random
12717,286,6,MEMBER,111951,NO,angular,Random
12737,8,15,NONE,NA,NO,angular,Random
12744,47,3,NONE,NA,NO,angular,Random
12745,0,6,NONE,NA,NO,angular,Random
12747,85,8,NONE,NA,NO,angular,Random
12750,10,3,NONE,NA,NO,angular,Random
12754,3,1,CONTRIBUTOR,NA,NO,angular,Random
12757,19,9,NONE,NA,NO,angular,Random
12765,NA,3,NONE,NA,YES,angular,Random
12777,13472,12,NONE,NA,YES,angular,Random
12787,1145,5,CONTRIBUTOR,NA,NO,angular,Random
12819,1,5,NONE,NA,NO,angular,Random
1282,161,6,CONTRIBUTOR,211513,NO,angular,Random
12824,1,1,CONTRIBUTOR,NA,NO,angular,Random
12825,141,13,NONE,NA,NO,angular,Random
12839,5,4,NONE,NA,NO,angular,Random
12840,1323,9,NONE,248818,NO,angular,Random
12843,0,3,NONE,NA,NO,angular,Random
12845,12,4,CONTRIBUTOR,NA,NO,angular,Random
12849,29,1,NONE,NA,NO,angular,Random
12868,31,1,CONTRIBUTOR,NA,NO,angular,Random
12900,NA,0,MEMBER,NA,YES,angular,Random
12914,4,2,NONE,NA,NO,angular,Random
12916,0,4,MEMBER,NA,NO,angular,Random
12924,4366,15,MEMBER,93018,NO,angular,Random
12930,1,4,NONE,NA,NO,angular,Random
12941,690,10,CONTRIBUTOR,NA,NO,angular,Random
12944,0,2,NONE,NA,NO,angular,Random
12966,592,13,NONE,NA,NO,angular,Random
12967,0,3,NONE,NA,NO,angular,Random
12980,91,5,NONE,NA,NO,angular,Random
12984,9050,2,CONTRIBUTOR,NA,NO,angular,Random
12992,218,11,CONTRIBUTOR,NA,NO,angular,Random
12994,18,5,NONE,NA,NO,angular,Random
13004,22,9,NONE,NA,NO,angular,Random
13016,8298,8,NONE,NA,NO,angular,Random
13022,192,3,MEMBER,216296,NO,angular,Random
13028,104,6,NONE,NA,NO,angular,Random
13030,NA,2,NONE,NA,YES,angular,Random
13038,1,1,CONTRIBUTOR,NA,NO,angular,Random
13040,26,1,MEMBER,NA,NO,angular,Random
13041,1,3,NONE,NA,NO,angular,Random
13046,14,2,MEMBER,NA,NO,angular,Random
13050,139,2,CONTRIBUTOR,NA,NO,angular,Random
13052,1,2,NONE,NA,NO,angular,Random
13060,13927,9,MEMBER,15655,YES,angular,Random
13078,53,3,NONE,NA,NO,angular,Random
13097,1,4,NONE,NA,NO,angular,Random
13101,282,1,CONTRIBUTOR,NA,NO,angular,Random
13104,1779,5,CONTRIBUTOR,NA,NO,angular,Random
13110,21,6,CONTRIBUTOR,NA,NO,angular,Random
13120,NA,2,CONTRIBUTOR,NA,YES,angular,Random
13121,0,2,MEMBER,NA,NO,angular,Random
1315,61,1,CONTRIBUTOR,NA,NO,angular,Random
13150,150,3,NONE,NA,NO,angular,Random
13152,879,2,NONE,NA,NO,angular,Random
13167,651,1,MEMBER,NA,NO,angular,Random
13174,13,7,NONE,NA,NO,angular,Random
13192,112,3,NONE,NA,NO,angular,Random
13216,2327,3,NONE,NA,NO,angular,Random
13217,2,5,NONE,NA,NO,angular,Random
13218,NA,0,NONE,NA,YES,angular,Random
13223,587,3,CONTRIBUTOR,NA,NO,angular,Random
13252,27,2,MEMBER,NA,NO,angular,Random
13257,20,1,CONTRIBUTOR,NA,NO,angular,Random
13276,17,13,CONTRIBUTOR,1757393,NO,angular,Random
13285,1,3,NONE,NA,NO,angular,Random
13302,4,7,NONE,NA,NO,angular,Random
13311,5,5,NONE,NA,NO,angular,Random
13317,0,5,NONE,NA,NO,angular,Random
13345,1,3,NONE,NA,NO,angular,Random
1335,0,3,NONE,NA,NO,angular,Random
13350,NA,0,MEMBER,NA,YES,angular,Random
1339,24,5,NONE,NA,NO,angular,Random
13394,36,2,NONE,690815,NO,angular,Random
13413,1,1,CONTRIBUTOR,NA,NO,angular,Random
13422,1,4,CONTRIBUTOR,NA,NO,angular,Random
13426,32,1,NONE,111951,NO,angular,Random
1343,0,3,CONTRIBUTOR,216296,NO,angular,Random
13435,NA,0,CONTRIBUTOR,NA,YES,angular,Random
13438,30,5,NONE,NA,NO,angular,Random
13443,184,5,NONE,NA,NO,angular,Random
13453,4596,5,NONE,NA,NO,angular,Random
1346,2,2,CONTRIBUTOR,7208,NO,angular,Random
13487,NA,1,CONTRIBUTOR,NA,YES,angular,Random
13511,24,2,CONTRIBUTOR,NA,NO,angular,Random
13515,16,1,CONTRIBUTOR,NA,NO,angular,Random
13527,69,6,CONTRIBUTOR,NA,NO,angular,Random
13536,66,1,CONTRIBUTOR,NA,NO,angular,Random
13542,1273,1,CONTRIBUTOR,NA,NO,angular,Random
1355,3,2,NONE,NA,NO,angular,Random
13555,NA,1,NONE,NA,YES,angular,Random
13558,220,2,CONTRIBUTOR,NA,NO,angular,Random
13560,215,10,CONTRIBUTOR,NA,NO,angular,Random
13574,47,4,CONTRIBUTOR,NA,NO,angular,Random
13576,21,7,NONE,NA,NO,angular,Random
13599,0,1,MEMBER,NA,NO,angular,Random
13602,1,1,MEMBER,NA,NO,angular,Random
13606,5,2,CONTRIBUTOR,NA,NO,angular,Random
13627,4,3,NONE,NA,NO,angular,Random
13647,116,4,NONE,NA,NO,angular,Random
13678,314,14,CONTRIBUTOR,NA,NO,angular,Random
1368,336,3,MEMBER,95713,YES,angular,Random
13703,4,2,NONE,NA,NO,angular,Random
13718,784,3,CONTRIBUTOR,NA,NO,angular,Random
13719,961,3,CONTRIBUTOR,NA,NO,angular,Random
13720,1016,5,CONTRIBUTOR,NA,NO,angular,Random
13726,NA,7,NONE,NA,YES,angular,Random
13728,1,2,NONE,NA,NO,angular,Random
13729,23,2,NONE,NA,NO,angular,Random
13734,1,2,NONE,NA,NO,angular,Random
13735,9,2,NONE,NA,NO,angular,Random
13736,660,2,CONTRIBUTOR,NA,NO,angular,Random
13738,0,1,NONE,NA,NO,angular,Random
13745,8432,4,NONE,NA,NO,angular,Random
1375,10,1,CONTRIBUTOR,NA,NO,angular,Random
13757,4,3,NONE,NA,NO,angular,Random
1376,28,3,CONTRIBUTOR,NA,NO,angular,Random
13782,726,5,NONE,NA,NO,angular,Random
13799,2,5,NONE,NA,NO,angular,Random
13811,440,12,NONE,15655,NO,angular,Random
13812,272,7,MEMBER,NA,NO,angular,Random
13820,2321,4,CONTRIBUTOR,NA,NO,angular,Random
13825,440,12,CONTRIBUTOR,NA,NO,angular,Random
13845,44,18,NONE,NA,NO,angular,Random
13849,423,9,NONE,NA,NO,angular,Random
13854,NA,7,MEMBER,NA,YES,angular,Random
13867,41,4,CONTRIBUTOR,NA,NO,angular,Random
1388,288,1,MEMBER,2286589,YES,angular,Random
13884,487,8,NONE,NA,NO,angular,Random
13887,NA,0,NONE,NA,YES,angular,Random
13897,319,1,NONE,NA,NO,angular,Random
13904,22,1,CONTRIBUTOR,NA,NO,angular,Random
13935,1300,30,NONE,NA,NO,angular,Random
13937,0,3,NONE,NA,NO,angular,Random
13943,39,2,CONTRIBUTOR,NA,NO,angular,Random
13960,NA,11,CONTRIBUTOR,NA,YES,angular,Random
13964,0,2,NONE,NA,NO,angular,Random
13970,217,5,CONTRIBUTOR,NA,NO,angular,Random
13985,5,1,CONTRIBUTOR,NA,NO,angular,Random
14005,143,5,CONTRIBUTOR,NA,NO,angular,Random
14006,316,16,NONE,NA,NO,angular,Random
14019,NA,5,CONTRIBUTOR,NA,YES,angular,Random
14036,754,18,NONE,NA,NO,angular,Random
14050,1,7,CONTRIBUTOR,NA,NO,angular,Random
14056,27,8,NONE,NA,NO,angular,Random
14078,18,3,NONE,NA,NO,angular,Random
14096,NA,3,NONE,NA,YES,angular,Random
14102,52,8,MEMBER,NA,NO,angular,Random
14117,28,4,CONTRIBUTOR,973550,NO,angular,Random
14121,135,4,NONE,NA,NO,angular,Random
14127,1,1,NONE,NA,NO,angular,Random
14139,2129,2,MEMBER,NA,NO,angular,Random
14144,1251,4,NONE,NA,NO,angular,Random
14148,14885,4,CONTRIBUTOR,111951,NO,angular,Random
14197,23,6,CONTRIBUTOR,NA,NO,angular,Random
14204,18482,8,NONE,NA,YES,angular,Random
14217,23,2,CONTRIBUTOR,NA,NO,angular,Random
14226,14260,5,CONTRIBUTOR,NA,NO,angular,Random
14246,4,2,NONE,NA,NO,angular,Random
14252,18449,15,NONE,NA,YES,angular,Random
14256,48,1,CONTRIBUTOR,NA,NO,angular,Random
14262,1336,10,NONE,NA,NO,angular,Random
14263,7573,14,NONE,NA,NO,angular,Random
14267,413,20,NONE,NA,NO,angular,Random
14271,4,5,NONE,NA,NO,angular,Random
14291,91,1,MEMBER,NA,NO,angular,Random
1430,0,1,CONTRIBUTOR,NA,NO,angular,Random
14306,406,3,NONE,NA,NO,angular,Random
14318,25,2,CONTRIBUTOR,NA,NO,angular,Random
14327,72,2,CONTRIBUTOR,NA,NO,angular,Random
14329,11109,3,NONE,NA,YES,angular,Random
14333,72,2,CONTRIBUTOR,NA,NO,angular,Random
14339,67,4,NONE,NA,NO,angular,Random
14346,7,2,MEMBER,NA,NO,angular,Random
14349,NA,10,NONE,NA,YES,angular,Random
14357,14,6,NONE,NA,NO,angular,Random
1436,1,1,CONTRIBUTOR,NA,NO,angular,Random
14375,668,7,NONE,NA,NO,angular,Random
14376,NA,23,NONE,NA,YES,angular,Random
14387,2,4,NONE,NA,NO,angular,Random
14398,9,4,NONE,NA,NO,angular,Random
14400,8,1,MEMBER,NA,NO,angular,Random
14419,137,1,MEMBER,NA,NO,angular,Random
14429,86,1,CONTRIBUTOR,NA,NO,angular,Random
14432,0,7,NONE,NA,NO,angular,Random
14436,0,3,CONTRIBUTOR,NA,NO,angular,Random
14449,5639,7,CONTRIBUTOR,NA,NO,angular,Random
14455,19,3,NONE,NA,NO,angular,Random
14486,146,2,CONTRIBUTOR,NA,NO,angular,Random
14491,16,1,CONTRIBUTOR,NA,NO,angular,Random
14498,3683,4,CONTRIBUTOR,NA,NO,angular,Random
14499,185,5,MEMBER,NA,NO,angular,Random
145,4998,2,CONTRIBUTOR,NA,NO,angular,Random
1450,290,5,CONTRIBUTOR,211513,YES,angular,Random
14506,1,2,CONTRIBUTOR,216296,NO,angular,Random
14511,30,3,NONE,NA,NO,angular,Random
14513,1085,26,NONE,NA,NO,angular,Random
14540,6891,2,CONTRIBUTOR,NA,NO,angular,Random
14558,1,6,NONE,NA,NO,angular,Random
1457,39,2,CONTRIBUTOR,NA,NO,angular,Random
14570,23,5,NONE,NA,NO,angular,Random
14571,6,1,CONTRIBUTOR,NA,NO,angular,Random
14574,277,1,CONTRIBUTOR,NA,NO,angular,Random
1459,20,1,MEMBER,111951,NO,angular,Random
14600,205,7,NONE,NA,NO,angular,Random
14606,6744,2,NONE,NA,NO,angular,Random
14637,0,2,NONE,NA,NO,angular,Random
14638,4554,2,CONTRIBUTOR,85066,NO,angular,Random
14651,21,7,NONE,NA,NO,angular,Random
14661,16,1,MEMBER,NA,NO,angular,Random
14678,4,2,MEMBER,NA,NO,angular,Random
14679,531,12,CONTRIBUTOR,NA,NO,angular,Random
14681,100,2,CONTRIBUTOR,NA,NO,angular,Random
14686,601,3,NONE,NA,NO,angular,Random
14691,135,1,CONTRIBUTOR,NA,NO,angular,Random
14705,1176,10,CONTRIBUTOR,248818,NO,angular,Random
14708,17781,4,NONE,NA,YES,angular,Random
14714,76,3,NONE,NA,NO,angular,Random
14722,115,3,CONTRIBUTOR,NA,NO,angular,Random
14742,0,3,MEMBER,NA,NO,angular,Random
14744,8510,2,CONTRIBUTOR,NA,NO,angular,Random
14753,9,8,NONE,NA,NO,angular,Random
14757,3534,7,NONE,NA,NO,angular,Random
14758,4,11,NONE,NA,NO,angular,Random
14765,2794,3,NONE,NA,NO,angular,Random
14767,6,2,CONTRIBUTOR,NA,NO,angular,Random
14779,1,1,CONTRIBUTOR,NA,NO,angular,Random
14782,171,2,MEMBER,NA,YES,angular,Random
14792,6615,3,NONE,NA,NO,angular,Random
14796,370,4,NONE,NA,NO,angular,Random
14807,1431,2,CONTRIBUTOR,NA,NO,angular,Random
1482,989,3,NONE,NA,NO,angular,Random
14826,1,2,NONE,NA,NO,angular,Random
14829,0,6,NONE,NA,NO,angular,Random
14830,4,5,NONE,NA,NO,angular,Random
1486,168,6,CONTRIBUTOR,NA,YES,angular,Random
14873,265,9,CONTRIBUTOR,690815,NO,angular,Random
14896,7002,11,NONE,NA,NO,angular,Random
14907,6656,2,CONTRIBUTOR,NA,NO,angular,Random
14912,0,2,NONE,NA,NO,angular,Random
14921,31,1,MEMBER,NA,NO,angular,Random
14923,277,3,CONTRIBUTOR,216296,YES,angular,Random
14928,28,2,MEMBER,NA,NO,angular,Random
14931,8306,7,CONTRIBUTOR,NA,NO,angular,Random
1494,166,2,CONTRIBUTOR,690815,YES,angular,Random
14963,1054,4,CONTRIBUTOR,2958442,NO,angular,Random
14966,1486,3,CONTRIBUTOR,NA,NO,angular,Random
14970,167,3,NONE,NA,NO,angular,Random
14976,153,6,NONE,NA,NO,angular,Random
14982,8291,4,CONTRIBUTOR,NA,NO,angular,Random
14990,2567,5,NONE,NA,NO,angular,Random
14992,196,1,CONTRIBUTOR,15655,NO,angular,Random
14994,141,2,MEMBER,NA,NO,angular,Random
15008,121,20,NONE,NA,YES,angular,Random
15019,148,7,CONTRIBUTOR,NA,NO,angular,Random
1502,26,1,MEMBER,NA,NO,angular,Random
15021,142,1,CONTRIBUTOR,NA,YES,angular,Random
15027,NA,7,NONE,NA,YES,angular,Random
15033,6845,2,CONTRIBUTOR,NA,NO,angular,Random
15034,127,3,NONE,85066,YES,angular,Random
15038,3330,7,NONE,NA,NO,angular,Random
15043,100,11,CONTRIBUTOR,NA,NO,angular,Random
15050,120,12,CONTRIBUTOR,216296,YES,angular,Random
15069,3303,3,NONE,NA,NO,angular,Random
15082,1,3,NONE,NA,NO,angular,Random
15086,6345,2,CONTRIBUTOR,NA,NO,angular,Random
15111,81,3,NONE,85066,YES,angular,Random
15117,NA,2,CONTRIBUTOR,NA,YES,angular,Random
15119,7,4,NONE,NA,NO,angular,Random
15122,0,2,MEMBER,NA,NO,angular,Random
15136,NA,4,NONE,NA,YES,angular,Random
15145,4,4,NONE,NA,NO,angular,Random
15151,2,1,CONTRIBUTOR,NA,NO,angular,Random
15161,999,3,NONE,NA,NO,angular,Random
1517,124,1,CONTRIBUTOR,111951,NO,angular,Random
15174,4,1,MEMBER,NA,NO,angular,Random
15178,NA,1,NONE,NA,YES,angular,Random
15182,22,1,MEMBER,111951,YES,angular,Random
1519,10,3,NONE,NA,NO,angular,Random
15215,24,1,CONTRIBUTOR,NA,NO,angular,Random
15222,6665,9,CONTRIBUTOR,NA,NO,angular,Random
15224,84,4,MEMBER,NA,NO,angular,Random
1523,0,3,NONE,NA,NO,angular,Random
15230,4,8,NONE,NA,NO,angular,Random
15244,0,2,NONE,NA,NO,angular,Random
1525,1,2,CONTRIBUTOR,NA,NO,angular,Random
15255,NA,2,MEMBER,NA,YES,angular,Random
15279,17235,6,NONE,NA,YES,angular,Random
15280,NA,30,NONE,NA,YES,angular,Random
15283,13,3,CONTRIBUTOR,NA,NO,angular,Random
15288,77,1,CONTRIBUTOR,NA,NO,angular,Random
15326,39,5,MEMBER,NA,NO,angular,Random
15337,4,4,CONTRIBUTOR,NA,NO,angular,Random
15341,3,7,NONE,NA,NO,angular,Random
15343,6,10,NONE,NA,NO,angular,Random
15352,3,7,MEMBER,690815,NO,angular,Random
15356,NA,1,NONE,NA,YES,angular,Random
15357,2,1,CONTRIBUTOR,NA,NO,angular,Random
15358,2,4,NONE,NA,NO,angular,Random
15359,1,1,CONTRIBUTOR,NA,NO,angular,Random
15376,NA,4,NONE,NA,YES,angular,Random
15380,1,2,NONE,NA,NO,angular,Random
15388,6253,22,NONE,NA,NO,angular,Random
15389,7,4,NONE,NA,NO,angular,Random
15397,6,2,CONTRIBUTOR,NA,NO,angular,Random
15398,4,3,MEMBER,8604205,NO,angular,Random
15435,162,4,NONE,NA,NO,angular,Random
15458,17,2,MEMBER,NA,NO,angular,Random
15471,771,7,CONTRIBUTOR,NA,NO,angular,Random
15483,97,15,CONTRIBUTOR,NA,NO,angular,Random
15485,583,11,NONE,NA,NO,angular,Random
15510,NA,30,CONTRIBUTOR,NA,YES,angular,Random
15539,23,2,CONTRIBUTOR,NA,NO,angular,Random
15542,18,18,NONE,NA,NO,angular,Random
15564,2686,1,CONTRIBUTOR,NA,NO,angular,Random
15577,NA,5,NONE,NA,YES,angular,Random
15591,31,2,NONE,NA,NO,angular,Random
15599,1,1,CONTRIBUTOR,NA,NO,angular,Random
1560,3,2,CONTRIBUTOR,211513,NO,angular,Random
15604,2,4,NONE,NA,NO,angular,Random
1562,48,1,CONTRIBUTOR,NA,NO,angular,Random
15622,0,3,NONE,NA,NO,angular,Random
15625,343,2,CONTRIBUTOR,NA,NO,angular,Random
1563,2766,6,MEMBER,NA,NO,angular,Random
15632,1,2,NONE,NA,NO,angular,Random
15654,10,6,NONE,NA,NO,angular,Random
15661,20,3,CONTRIBUTOR,129061,NO,angular,Random
15691,0,2,NONE,NA,NO,angular,Random
15697,2,2,MEMBER,NA,NO,angular,Random
1570,521,3,CONTRIBUTOR,216296,NO,angular,Random
15711,1,2,MEMBER,NA,NO,angular,Random
15712,52,4,NONE,NA,NO,angular,Random
15721,17920,7,CONTRIBUTOR,NA,YES,angular,Random
15737,20,4,NONE,NA,NO,angular,Random
15740,6295,18,NONE,NA,NO,angular,Random
15760,5,1,CONTRIBUTOR,NA,NO,angular,Random
15770,12452,5,NONE,NA,YES,angular,Random
15772,2,5,CONTRIBUTOR,NA,NO,angular,Random
15790,8888,6,NONE,NA,YES,angular,Random
15799,4,2,NONE,NA,NO,angular,Random
1580,10316,3,MEMBER,NA,NO,angular,Random
15806,106,1,MEMBER,NA,NO,angular,Random
15814,45,3,NONE,NA,NO,angular,Random
15819,36,6,NONE,NA,NO,angular,Random
15822,154,8,NONE,NA,NO,angular,Random
15832,79,5,NONE,NA,NO,angular,Random
15834,24,5,NONE,NA,NO,angular,Random
15842,5,3,NONE,NA,NO,angular,Random
15848,NA,0,CONTRIBUTOR,NA,YES,angular,Random
15857,NA,3,NONE,NA,YES,angular,Random
15858,5823,11,NONE,NA,NO,angular,Random
15873,NA,6,NONE,NA,YES,angular,Random
15874,5,1,CONTRIBUTOR,NA,NO,angular,Random
15891,56,8,NONE,NA,NO,angular,Random
15892,5724,2,NONE,NA,NO,angular,Random
1591,2,3,NONE,NA,NO,angular,Random
15917,NA,0,MEMBER,NA,YES,angular,Random
15925,464,2,CONTRIBUTOR,NA,NO,angular,Random
15927,98,11,MEMBER,NA,NO,angular,Random
15966,9,2,NONE,NA,NO,angular,Random
15982,3469,5,CONTRIBUTOR,NA,NO,angular,Random
15991,1,2,CONTRIBUTOR,NA,NO,angular,Random
15992,8043,2,CONTRIBUTOR,NA,NO,angular,Random
15997,5976,2,NONE,NA,NO,angular,Random
1600,102,1,MEMBER,NA,YES,angular,Random
16002,14,3,CONTRIBUTOR,NA,NO,angular,Random
16007,326,2,CONTRIBUTOR,NA,NO,angular,Random
16015,47,2,CONTRIBUTOR,129061,NO,angular,Random
16028,1,4,CONTRIBUTOR,NA,NO,angular,Random
1604,17,4,CONTRIBUTOR,NA,YES,angular,Random
16053,40,4,CONTRIBUTOR,129061,NO,angular,Random
16065,2761,4,NONE,516168,NO,angular,Random
16084,50,5,CONTRIBUTOR,NA,NO,angular,Random
16090,2746,9,CONTRIBUTOR,NA,NO,angular,Random
16094,50,2,MEMBER,129061,NO,angular,Random
16097,352,6,MEMBER,2958442,NO,angular,Random
1610,2645,24,MEMBER,4841675,YES,angular,Random
16101,273,2,MEMBER,NA,NO,angular,Random
16104,16,1,MEMBER,15655,NO,angular,Random
1612,1,1,CONTRIBUTOR,NA,NO,angular,Random
16128,142,4,MEMBER,NA,NO,angular,Random
16132,15,4,CONTRIBUTOR,129061,NO,angular,Random
16141,2,2,NONE,NA,NO,angular,Random
16168,0,2,NONE,NA,NO,angular,Random
16177,22,2,NONE,NA,NO,angular,Random
1618,6886,6,CONTRIBUTOR,NA,NO,angular,Random
16193,500,4,MEMBER,NA,NO,angular,Random
16194,21,5,MEMBER,NA,NO,angular,Random
16210,1535,1,MEMBER,15655,NO,angular,Random
16215,0,3,NONE,NA,NO,angular,Random
1622,161,2,CONTRIBUTOR,NA,YES,angular,Random
16226,76,11,MEMBER,NA,NO,angular,Random
16232,2693,2,CONTRIBUTOR,265378,NO,angular,Random
1625,1603,7,MEMBER,111951,YES,angular,Random
16258,22,7,NONE,NA,NO,angular,Random
16263,0,2,NONE,NA,NO,angular,Random
16267,6,3,NONE,NA,NO,angular,Random
16268,27,8,CONTRIBUTOR,2958442,NO,angular,Random
16269,37,3,NONE,NA,NO,angular,Random
16292,6,6,MEMBER,NA,NO,angular,Random
16307,0,2,NONE,NA,NO,angular,Random
1631,67,4,CONTRIBUTOR,NA,NO,angular,Random
16311,12838,5,MEMBER,8604205,YES,angular,Random
16317,152,2,MEMBER,1087957,NO,angular,Random
16328,75,5,CONTRIBUTOR,NA,NO,angular,Random
16329,20132,5,NONE,31899326,YES,angular,Random
16360,139,5,CONTRIBUTOR,2958442,NO,angular,Random
16362,4,3,NONE,NA,NO,angular,Random
16369,5570,3,NONE,NA,NO,angular,Random
16383,11,3,NONE,NA,NO,angular,Random
16385,2,2,NONE,NA,NO,angular,Random
16391,10,4,CONTRIBUTOR,129061,NO,angular,Random
16395,22,8,CONTRIBUTOR,129061,NO,angular,Random
16406,5486,17,NONE,NA,NO,angular,Random
16414,2,1,CONTRIBUTOR,NA,NO,angular,Random
16415,6,1,CONTRIBUTOR,NA,NO,angular,Random
16434,15903,1,NONE,NA,YES,angular,Random
16447,12191,4,MEMBER,15655,YES,angular,Random
16452,7749,19,CONTRIBUTOR,NA,NO,angular,Random
16465,5404,2,NONE,NA,NO,angular,Random
16466,26,3,CONTRIBUTOR,129061,NO,angular,Random
1647,479,6,MEMBER,47395,YES,angular,Random
16499,12,2,MEMBER,2958442,NO,angular,Random
165,20,1,CONTRIBUTOR,NA,NO,angular,Random
1650,14,3,NONE,NA,NO,angular,Random
16509,1,2,NONE,NA,NO,angular,Random
16514,157,1,CONTRIBUTOR,NA,NO,angular,Random
16518,27,2,CONTRIBUTOR,NA,NO,angular,Random
1653,697,2,NONE,2286589,NO,angular,Random
16538,NA,6,NONE,NA,YES,angular,Random
16556,1,2,MEMBER,15655,NO,angular,Random
1656,56,4,CONTRIBUTOR,248818,NO,angular,Random
16566,NA,11,CONTRIBUTOR,NA,YES,angular,Random
1659,10,2,NONE,47395,NO,angular,Random
16594,2,2,CONTRIBUTOR,216296,NO,angular,Random
16598,5,2,MEMBER,NA,NO,angular,Random
16615,64,4,CONTRIBUTOR,15655,NO,angular,Random
16632,31,2,MEMBER,NA,NO,angular,Random
16646,24,1,MEMBER,15655,NO,angular,Random
16649,NA,8,NONE,NA,YES,angular,Random
16653,6,1,MEMBER,NA,NO,angular,Random
16670,NA,29,NONE,NA,YES,angular,Random
16674,15,2,NONE,NA,NO,angular,Random
16675,2,3,CONTRIBUTOR,2958442,NO,angular,Random
16691,3,7,MEMBER,NA,NO,angular,Random
16693,3,1,MEMBER,NA,NO,angular,Random
16695,NA,17,NONE,NA,YES,angular,Random
16707,143,3,CONTRIBUTOR,NA,NO,angular,Random
16714,15444,14,NONE,NA,YES,angular,Random
16732,24,1,MEMBER,NA,NO,angular,Random
16743,11,4,NONE,NA,NO,angular,Random
16760,4182,6,CONTRIBUTOR,NA,NO,angular,Random
16761,4182,4,CONTRIBUTOR,NA,NO,angular,Random
16764,10,2,NONE,NA,NO,angular,Random
16785,778,1,CONTRIBUTOR,NA,NO,angular,Random
1679,12,2,CONTRIBUTOR,474988,NO,angular,Random
16794,10681,6,MEMBER,NA,NO,angular,Random
16798,NA,1,CONTRIBUTOR,NA,YES,angular,Random
16801,14,3,CONTRIBUTOR,129061,NO,angular,Random
16812,5271,10,NONE,516168,NO,angular,Random
16816,24,5,NONE,NA,NO,angular,Random
16819,35,5,NONE,NA,NO,angular,Random
16831,57,8,CONTRIBUTOR,129061,NO,angular,Random
16843,0,1,NONE,NA,NO,angular,Random
16845,5024,8,NONE,NA,NO,angular,Random
1685,651,3,NONE,NA,NO,angular,Random
16856,2,3,MEMBER,NA,NO,angular,Random
16857,6361,7,NONE,NA,NO,angular,Random
16870,7,3,NONE,NA,NO,angular,Random
16875,1,2,MEMBER,NA,NO,angular,Random
16880,92,1,CONTRIBUTOR,NA,NO,angular,Random
16884,15,2,MEMBER,NA,NO,angular,Random
1689,141,2,NONE,95713,YES,angular,Random
16917,92,23,CONTRIBUTOR,93018,NO,angular,Random
16927,255,2,NONE,NA,NO,angular,Random
16930,NA,1,NONE,NA,YES,angular,Random
16933,NA,2,NONE,NA,YES,angular,Random
16945,14,1,NONE,NA,NO,angular,Random
16947,209,3,NONE,NA,NO,angular,Random
16948,71,4,MEMBER,NA,NO,angular,Random
16967,16,3,MEMBER,NA,NO,angular,Random
16969,75,11,MEMBER,NA,NO,angular,Random
16980,36,2,NONE,NA,NO,angular,Random
16984,159,6,NONE,NA,NO,angular,Random
16996,NA,0,MEMBER,93018,YES,angular,Random
17004,NA,11,NONE,NA,YES,angular,Random
17022,274,1,MEMBER,15655,NO,angular,Random
17058,1846,3,NONE,NA,NO,angular,Random
17071,46,10,NONE,NA,NO,angular,Random
17074,282,7,NONE,NA,NO,angular,Random
17086,79,4,CONTRIBUTOR,93018,NO,angular,Random
17117,1,5,NONE,NA,NO,angular,Random
17132,170,3,NONE,NA,NO,angular,Random
17133,0,2,MEMBER,NA,NO,angular,Random
17142,2501,5,MEMBER,2081709,NO,angular,Random
17162,3,1,CONTRIBUTOR,NA,NO,angular,Random
17168,12276,9,NONE,NA,YES,angular,Random
17182,1,11,NONE,NA,NO,angular,Random
17183,1461,3,NONE,516168,NO,angular,Random
17198,NA,1,NONE,NA,YES,angular,Random
172,57,2,CONTRIBUTOR,NA,NO,angular,Random
17202,10610,3,NONE,NA,YES,angular,Random
17216,427,5,CONTRIBUTOR,216296,NO,angular,Random
17221,55,1,CONTRIBUTOR,8604205,NO,angular,Random
17240,321,3,NONE,NA,NO,angular,Random
17243,5,3,MEMBER,NA,NO,angular,Random
17257,15,2,CONTRIBUTOR,2958442,NO,angular,Random
17262,26,1,CONTRIBUTOR,129061,NO,angular,Random
17270,66,1,MEMBER,1087957,NO,angular,Random
17287,NA,2,NONE,NA,YES,angular,Random
17289,7,13,MEMBER,NA,NO,angular,Random
17293,47,27,MEMBER,NA,NO,angular,Random
17298,NA,3,MEMBER,NA,YES,angular,Random
17309,195,3,NONE,NA,NO,angular,Random
17320,NA,2,NONE,NA,YES,angular,Random
