displayName,username,sent,repo,number
Adrian Cole,adriancole,2017-09-13T17:19:05.466Z,openzipkin/zipkin,1734
Adrian Cole,adriancole,2017-09-14T09:45:55.798Z,openzipkin/zipkin,1587
Adrian Cole,adriancole,2017-09-19T09:42:14.356Z,openzipkin/zipkin,1740
Adrian Cole,adriancole,2017-09-20T14:56:58.551Z,openzipkin/zipkin,1742
Ben Plotnick,bplotnick,2017-09-22T18:41:08.028Z,openzipkin/zipkin,1093
Adrian Cole,adriancole,2017-09-24T10:15:21.545Z,openzipkin/zipkin,1745
Ben Plotnick,bplotnick,2017-09-27T21:32:18.060Z,openzipkin/zipkin,1332
Naoman Abbas,naoman,2017-09-27T23:34:40.307Z,openzipkin/zipkin,1093
Adrian Cole,adriancole,2017-09-28T13:50:10.777Z,openzipkin/zipkin,1749
Adrian Cole,adriancole,2017-09-29T04:02:13.985Z,openzipkin/zipkin,1747
Adrian Cole,adriancole,2017-10-05T01:32:23.474Z,openzipkin/zipkin,1644
Adrian Cole,adriancole,2017-10-05T02:48:29.166Z,openzipkin/zipkin,1747
Adrian Cole,adriancole,2017-10-10T10:34:05.481Z,openzipkin/zipkin,1764
Adrian Cole,adriancole,2017-10-10T12:35:23.785Z,openzipkin/zipkin,1760
Adrian Cole,adriancole,2017-10-11T14:36:06.749Z,openzipkin/zipkin,1758
Adrian Cole,adriancole,2017-10-11T14:47:05.474Z,openzipkin/zipkin,1276
Adrian Cole,adriancole,2017-10-12T13:53:48.099Z,openzipkin/zipkin,1745
Adrian Cole,adriancole,2017-10-14T05:08:51.583Z,openzipkin/zipkin,1768
Adrian Cole,adriancole,2017-10-16T13:31:38.191Z,openzipkin/zipkin,782
Adrian Cole,adriancole,2017-10-22T15:01:13.158Z,openzipkin/zipkin,1758
Pawel Badenski,pbadenski,2017-10-29T17:24:04.534Z,openzipkin/zipkin,1499
Adrian Cole,adriancole,2017-11-06T01:29:58.082Z,openzipkin/zipkin,1778
Adrian Cole,adriancole,2017-11-07T04:04:16.298Z,openzipkin/zipkin,1779
Gianluca Arbezzano,gianarb,2017-11-07T08:30:59.065Z,openzipkin/zipkin,1781
owenliang,owenliang,2017-11-12T11:14:28.818Z,openzipkin/zipkin,1790
Adrian Cole,adriancole,2017-11-14T08:44:35.662Z,openzipkin/zipkin,1577
Adrian Cole,adriancole,2017-11-14T09:23:53.301Z,openzipkin/zipkin,1577
Adrian Cole,adriancole,2017-11-14T12:21:39.002Z,openzipkin/zipkin,1793
Adrian Cole,adriancole,2017-11-15T07:22:27.889Z,openzipkin/zipkin,1797
Adrian Cole,adriancole,2017-11-15T11:41:20.346Z,openzipkin/zipkin,1798
Adrian Cole,adriancole,2017-11-16T00:45:39.359Z,openzipkin/zipkin,782
Adrian Cole,adriancole,2017-11-16T03:47:55.379Z,openzipkin/zipkin,1781
Adrian Cole,adriancole,2017-11-16T05:24:13.197Z,openzipkin/zipkin,1781
Jorg Heymans,jorgheymans,2017-11-16T07:06:05.926Z,openzipkin/zipkin,782
Brian Devins-Suresh,devinsba,2017-11-16T16:00:02.314Z,openzipkin/zipkin,1537
Adrian Cole,adriancole,2017-11-20T14:56:17.310Z,openzipkin/zipkin,1806
Adrian Cole,adriancole,2017-11-21T10:23:38.125Z,openzipkin/zipkin,1788
Adrian Cole,adriancole,2017-11-21T14:43:30.635Z,openzipkin/zipkin,1808
NeVraX182,NeVraX182,2017-11-21T19:36:39.677Z,openzipkin/zipkin,1654
Adrian Cole,adriancole,2017-11-22T06:35:36.885Z,openzipkin/zipkin,1811
Adrian Cole,adriancole,2017-11-23T05:46:01.783Z,openzipkin/zipkin,1815
Adrian Cole,adriancole,2017-11-23T08:01:30.993Z,openzipkin/zipkin,1794
Adrian Cole,adriancole,2017-11-23T12:03:18.395Z,openzipkin/zipkin,1816
Adrian Cole,adriancole,2017-11-24T05:41:05.591Z,openzipkin/zipkin,1817
Adrian Cole,adriancole,2017-11-25T08:25:18.737Z,openzipkin/zipkin,1523
Adrian Cole,adriancole,2017-11-25T13:58:59.567Z,openzipkin/zipkin,1801
Adrian Cole,adriancole,2017-11-27T06:36:30.360Z,openzipkin/zipkin,1819
Adrian Cole,adriancole,2017-11-27T07:00:02.265Z,openzipkin/zipkin,1821
Adrian Cole,adriancole,2017-11-27T07:55:35.266Z,openzipkin/zipkin,1822
Adrian Cole,adriancole,2017-11-27T09:11:25.852Z,openzipkin/zipkin,1825
Adrian Cole,adriancole,2017-11-29T04:54:20.567Z,openzipkin/zipkin,1826
Adrian Cole,adriancole,2017-12-14T06:50:54.451Z,openzipkin/zipkin,1843
Adrian Cole,adriancole,2017-12-18T00:45:19.421Z,openzipkin/zipkin,1851
Adrian Cole,adriancole,2017-12-18T01:41:17.303Z,openzipkin/zipkin,1850
Adrian Cole,adriancole,2017-12-18T14:31:03.483Z,openzipkin/zipkin,1851
Adrian Cole,adriancole,2017-12-19T13:23:35.215Z,openzipkin/zipkin,1854
Adrian Cole,adriancole,2017-12-20T05:39:54.258Z,openzipkin/zipkin,1858
Adrian Cole,adriancole,2017-12-21T01:13:17.958Z,openzipkin/zipkin,1859
Jeff Berkowitz,pdxkzeerkti,2017-12-24T20:17:50.828Z,openzipkin/zipkin,1643
Adrian Cole,adriancole,2018-01-04T13:48:01.582Z,openzipkin/zipkin,1867
Bas van Beek,basvanbeek,2018-01-04T13:49:05.961Z,openzipkin/zipkin,989
Adrian Cole,adriancole,2018-01-06T04:54:07.744Z,openzipkin/zipkin,1869
Adrian Cole,adriancole,2018-01-06T09:36:26.231Z,openzipkin/zipkin,1870
Adrian Cole,adriancole,2018-01-07T14:08:25.252Z,openzipkin/zipkin,1874
Adrian Cole,adriancole,2018-01-08T23:58:39.066Z,openzipkin/zipkin,1875
Adrian Cole,adriancole,2018-01-11T07:21:03.653Z,openzipkin/zipkin,1879
Adrian Cole,adriancole,2018-01-12T07:37:25.525Z,openzipkin/zipkin,1876
