issue_number,resolution_time
209,1.0
210,29.0
211,24.0
212,23.0
213,1.0
214,0.0
215,81.0
216,3.0
217,1.0
218,385.0
219,45.0
220,44.0
221,3.0
222,23.0
223,2.0
224,33.0
225,65.0
226,37.0
227,466.0
228,5.0
229,17.0
230,406.0
231,750.0
232,376.0
233,566.0
234,5.0
235,192.0
236,4.0
237,10.0
238,4.0
239,174.0
240,148.0
241,1.0
242,1.0
243,88.0
244,4.0
245,103.0
246,0.0
247,31.0
248,146.0
249,149.0
250,3.0
251,693.0
252,101.0
253,0.0
254,622.0
255,18.0
256,18.0
257,0.0
258,0.0
259,1.0
260,10396.0
261,3.0
262,9386.0
263,14.0
264,1.0
265,3537.0
266,0.0
267,168.0
268,17.0
269,20.0
270,147.0
271,NA
272,1.0
273,3.0
274,1.0
275,10.0
276,1141.0
277,15.0
278,13.0
279,35219.0
280,1.0
281,1482.0
282,4.0
283,15.0
284,3244.0
285,6.0
286,35106.0
287,645.0
288,0.0
289,0.0
290,18.0
291,21.0
292,0.0
293,1125.0
294,2996.0
295,57.0
296,3.0
297,0.0
298,894.0
299,18.0
300,0.0
301,9563.0
302,3384.0
303,4677.0
304,6.0
305,762.0
306,2737.0
307,4541.0
308,377.0
309,8.0
310,20477.0
311,4373.0
312,14.0
313,217.0
314,1.0
315,188.0
316,2021.0
317,284.0
318,114.0
319,11.0
320,1.0
321,72.0
322,188.0
323,526.0
324,153.0
325,121.0
326,69.0
327,1.0
328,29.0
329,32.0
330,262.0
331,5502.0
332,107.0
333,1.0
334,13.0
335,2.0
336,118.0
337,38.0
338,1947.0
339,1948.0
340,98.0
341,74.0
342,78.0
343,28.0
344,3734.0
345,5.0
346,0.0
347,139.0
348,31.0
349,0.0
350,1.0
351,45.0
352,12.0
353,28.0
354,11.0
355,8.0
356,25.0
357,1.0
358,21.0
359,1.0
360,29.0
361,4.0
362,49.0
363,1684.0
364,167.0
365,20.0
366,1743.0
367,24.0
368,30.0
369,1.0
370,1304.0
371,3291.0
372,16.0
373,1261.0
374,119.0
375,2.0
376,12.0
377,NA
378,1032.0
379,654.0
380,69.0
381,13.0
382,25.0
383,23.0
384,7691.0
385,35.0
386,0.0
387,264.0
388,2.0
389,3.0
390,547.0
391,2.0
392,697.0
393,18573.0
394,13303.0
395,3.0
396,28.0
397,17.0
398,24.0
399,38.0
400,26498.0
401,597.0
402,1.0
403,537.0
404,306.0
405,10031.0
406,69.0
407,0.0
408,762.0
409,31910.0
410,55.0
411,28.0
412,40.0
413,1989.0
414,12743.0
415,82.0
416,1.0
417,38.0
418,23568.0
419,1826.0
420,18.0
421,24.0
422,22.0
423,NA
424,115.0
425,0.0
426,194.0
427,0.0
428,58.0
429,1.0
430,307.0
431,14.0
432,14.0
433,18.0
434,14.0
435,13.0
436,84.0
437,2.0
438,2888.0
439,33.0
440,0.0
441,23.0
442,21.0
443,0.0
444,156.0
445,NA
446,0.0
447,0.0
448,13803.0
449,1179.0
450,14.0
451,12077.0
452,54.0
453,143.0
454,11479.0
455,11473.0
456,24.0
457,1438.0
458,3123.0
459,3272.0
460,245.0
461,42.0
462,2.0
463,698.0
464,14.0
465,284.0
466,6824.0
467,686.0
468,2.0
469,11125.0
470,29.0
471,5.0
472,5428.0
473,1.0
474,4541.0
475,1150.0
476,2.0
477,164.0
478,16.0
479,15.0
480,9.0
481,3.0
482,1.0
483,32.0
484,13.0
485,30.0
486,2476.0
487,456.0
488,8.0
489,3.0
490,0.0
491,162.0
492,77.0
493,1582.0
494,1.0
495,25.0
496,0.0
497,23.0
498,1558.0
499,1.0
500,7.0
501,4.0
502,38.0
503,347.0
504,7.0
505,6.0
506,1.0
507,0.0
508,5.0
509,3.0
510,67.0
511,1.0
512,262.0
513,43.0
514,506.0
515,18.0
516,21.0
517,1.0
518,151.0
519,5742.0
520,1.0
521,28.0
522,303.0
523,2.0
524,10.0
525,0.0
526,61.0
527,0.0
528,42.0
529,1031.0
530,8.0
531,0.0
532,17.0
533,1.0
534,21.0
535,18.0
536,1.0
537,1929.0
538,0.0
539,22.0
540,17.0
541,2.0
542,36.0
543,901.0
544,72.0
545,21.0
546,15375.0
547,207.0
548,1.0
549,44.0
550,5.0
551,0.0
552,0.0
553,65.0
554,2.0
555,3097.0
556,3.0
557,0.0
558,4.0
559,661.0
560,18.0
561,21.0
562,5.0
563,232.0
564,249.0
565,2.0
566,15.0
567,21.0
568,505.0
569,157.0
570,1.0
571,738.0
572,63.0
573,2.0
574,22.0
575,0.0
576,6648.0
577,8.0
578,5.0
579,3.0
580,69.0
581,0.0
582,1.0
583,0.0
584,26.0
585,138.0
586,0.0
587,4.0
589,25.0
590,55.0
591,25.0
592,8.0
593,28.0
594,NA
595,0.0
596,1.0
597,13.0
598,193.0
599,145.0
600,27.0
601,4.0
602,17.0
603,0.0
604,111.0
605,23.0
606,1.0
607,72.0
608,2.0
609,68.0
610,0.0
611,1.0
612,14.0
613,11.0
614,267.0
615,1.0
616,1.0
617,47.0
618,41.0
619,24.0
620,127.0
621,1.0
622,0.0
623,1.0
624,75.0
625,175.0
626,0.0
627,72.0
628,38.0
629,22.0
630,37.0
631,1.0
632,1.0
633,1.0
634,12696.0
635,92.0
636,74.0
637,13.0
638,112.0
639,77.0
640,1.0
641,0.0
642,28.0
643,2.0
644,0.0
645,8.0
646,0.0
647,23.0
648,16.0
649,24.0
650,142.0
651,20.0
652,17.0
653,48.0
654,64.0
655,0.0
656,17.0
657,0.0
658,28.0
659,0.0
660,101.0
661,6.0
662,622.0
663,2.0
664,82.0
665,250.0
666,NA
667,7832.0
668,0.0
669,74.0
670,74.0
671,145.0
672,139.0
673,1.0
674,1635.0
675,116.0
676,1.0
677,5.0
678,102.0
679,58.0
680,0.0
681,47.0
682,29573.0
683,1.0
684,2.0
685,3.0
686,5.0
687,28.0
688,0.0
689,77.0
690,72.0
691,16.0
692,33.0
693,59.0
694,24.0
695,0.0
696,3550.0
697,1341.0
698,722.0
699,1.0
700,68.0
701,37.0
702,146.0
703,222.0
704,0.0
705,1.0
706,NA
707,628.0
708,1.0
709,7.0
710,29.0
711,1.0
712,528.0
713,NA
714,0.0
715,2.0
716,0.0
717,307.0
718,15.0
719,54.0
720,1950.0
721,26.0
722,12347.0
723,1.0
724,535.0
725,69.0
726,26.0
727,147.0
728,64.0
729,188.0
730,26.0
731,114.0
732,11.0
733,19.0
734,0.0
735,0.0
736,67.0
737,49.0
738,2.0
739,3.0
740,1.0
741,1.0
742,2.0
743,145.0
744,265.0
745,NA
746,94.0
747,40.0
748,0.0
749,6717.0
750,26089.0
751,171.0
752,185.0
753,37.0
754,3.0
755,1.0
756,1.0
757,24.0
758,44.0
759,94.0
760,524.0
761,358.0
762,2.0
763,2.0
764,110.0
765,14.0
766,7.0
767,13.0
768,69.0
769,68.0
770,1.0
771,403.0
772,2.0
773,1.0
774,15845.0
775,21.0
776,25369.0
777,16.0
778,7.0
779,6.0
780,632.0
781,96.0
782,16.0
783,7.0
784,7.0
785,0.0
786,529.0
787,33.0
788,667.0
789,1.0
790,22.0
791,0.0
792,21.0
793,542.0
794,3.0
795,163.0
796,NA
797,25012.0
798,NA
799,1.0
800,22.0
801,45.0
802,119.0
803,14.0
804,5.0
805,30.0
806,29.0
807,5.0
808,46.0
809,7362.0
810,1499.0
811,1.0
812,15.0
813,0.0
814,10.0
815,30.0
816,19.0
817,326.0
818,3.0
819,95.0
820,NA
821,2.0
822,869.0
823,216.0
824,95.0
825,2.0
826,1057.0
827,147.0
828,5.0
829,133.0
830,459.0
831,158.0
832,129.0
833,4.0
834,0.0
835,1.0
836,22.0
837,8.0
838,0.0
839,9.0
840,66.0
841,54.0
842,3800.0
843,22.0
844,9.0
845,744.0
846,4.0
847,0.0
848,0.0
849,112.0
850,520.0
851,84.0
852,258.0
853,6320.0
854,5.0
855,699.0
856,2.0
857,2.0
858,0.0
859,365.0
860,1.0
861,4169.0
862,0.0
863,0.0
864,1.0
865,0.0
866,260.0
867,69.0
868,74.0
869,7.0
870,670.0
871,23.0
872,1.0
873,1.0
874,22.0
875,167.0
876,0.0
877,0.0
878,284.0
879,2.0
880,65.0
881,94.0
882,7.0
883,6.0
884,0.0
885,2.0
886,14.0
887,24.0
888,0.0
889,144.0
890,445.0
891,98.0
892,0.0
893,285.0
894,0.0
895,2.0
896,1.0
897,2.0
898,0.0
899,136.0
900,301.0
901,1.0
902,0.0
903,91.0
904,65.0
905,31.0
906,1.0
907,1.0
908,155.0
909,0.0
910,27.0
911,0.0
912,1.0
913,1.0
914,0.0
915,4623.0
916,552.0
917,14.0
918,4.0
919,0.0
920,235.0
921,0.0
922,1.0
923,19545.0
924,0.0
925,NA
926,0.0
927,0.0
928,2688.0
929,96.0
930,22.0
931,18.0
932,1.0
933,16.0
934,823.0
935,4.0
936,1.0
937,1.0
938,3468.0
939,578.0
940,0.0
941,9.0
942,1.0
943,67.0
944,127.0
945,460.0
946,1.0
947,603.0
948,0.0
949,0.0
950,0.0
951,NA
952,0.0
953,5.0
954,1.0
955,0.0
956,18.0
957,498.0
958,90.0
959,86.0
960,70.0
961,161.0
962,19.0
963,361.0
964,1.0
965,22.0
966,0.0
967,7.0
968,4.0
969,1.0
970,329.0
971,0.0
972,1.0
973,20.0
974,21.0
975,0.0
976,67.0
977,1.0
978,3.0
979,41.0
980,5.0
981,148.0
982,0.0
983,0.0
984,167.0
985,1.0
986,0.0
987,3011.0
988,0.0
989,2.0
990,1.0
991,98.0
992,13.0
993,27.0
994,3075.0
995,0.0
996,0.0
997,176.0
998,2.0
999,0.0
1000,0.0
1001,11.0
1002,11.0
1003,279.0
1004,4.0
1005,3.0
1006,0.0
1007,0.0
1008,1.0
1009,6.0
1010,5.0
1011,4.0
1012,64.0
1013,0.0
1014,2.0
1015,0.0
1016,19.0
1017,0.0
1018,0.0
1019,20977.0
1020,0.0
1021,120.0
1022,4.0
1023,217.0
1024,1.0
1025,74.0
1026,49.0
1027,0.0
1028,91.0
1029,4.0
1030,0.0
1031,3.0
1032,3.0
1033,190.0
1034,17.0
1035,14.0
1036,20.0
1037,855.0
1038,2.0
1039,0.0
1040,42.0
1041,245.0
1042,13.0
1043,0.0
1044,0.0
1045,0.0
1046,141.0
1047,3.0
1048,466.0
1049,1.0
1050,0.0
1051,223.0
1052,1.0
1053,210.0
1054,201.0
1055,1.0
1056,0.0
1057,1.0
1058,11.0
1059,0.0
1060,0.0
1061,0.0
1062,6.0
1063,3.0
1064,328.0
1065,4.0
1066,200.0
1067,10.0
1068,8.0
1069,124.0
1070,242.0
1071,15.0
1072,1.0
1073,0.0
1074,2.0
1075,1.0
1076,22.0
1077,3.0
1078,0.0
1079,0.0
1080,2.0
1081,7.0
1082,NA
1083,1.0
1084,1.0
1085,0.0
1086,0.0
1087,30.0
1088,117.0
1089,0.0
1090,3.0
1091,1.0
1092,0.0
1093,0.0
1094,25.0
1095,11.0
1096,0.0
1097,4.0
1098,5.0
1099,3.0
1100,0.0
1101,1.0
1102,2.0
1103,NA
1104,70.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
