issue_number,resolution_time
1049,0.0
1050,26.0
1051,1020.0
1052,0.0
1053,0.0
1054,58.0
1055,432.0
1056,2.0
1057,3.0
1058,1666.0
1059,0.0
1060,0.0
1061,23.0
1062,0.0
1063,136.0
1064,41.0
1065,286.0
1066,5.0
1067,1833.0
1068,11.0
1069,1.0
1070,0.0
1071,1.0
1072,1.0
1073,41.0
1074,41.0
1075,1.0
1076,8.0
1077,8.0
1078,0.0
1079,9.0
1080,0.0
1081,153.0
1082,3.0
1083,64.0
1084,54.0
1085,35.0
1086,7.0
1087,3755.0
1088,2.0
1089,5.0
1090,0.0
1091,10.0
1092,1275.0
1093,2.0
1094,25.0
1095,767.0
1096,1.0
1097,31.0
1098,189.0
1099,3.0
1100,49.0
1101,7.0
1102,1.0
1103,645.0
1104,282.0
1105,10.0
1106,2.0
1107,8.0
1108,0.0
1109,24.0
1110,10.0
1111,2.0
1112,387.0
1113,0.0
1114,67.0
1115,1.0
1116,3372.0
1117,0.0
1118,1580.0
1119,1.0
1120,1551.0
1121,1.0
1122,20.0
1123,144.0
1124,19.0
1125,0.0
1126,2.0
1127,28.0
1128,1.0
1129,498.0
1130,1.0
1131,998.0
1132,4.0
1133,1662.0
1134,4040.0
1135,74.0
1136,2156.0
1137,1.0
1138,1.0
1139,0.0
1140,10.0
1141,38.0
1142,6.0
1143,89.0
1144,1.0
1145,3.0
1146,52.0
1147,92.0
1148,63.0
1149,29.0
1150,1.0
1151,20.0
1152,10.0
1153,914.0
1154,35.0
1155,53.0
1156,89.0
1157,0.0
1158,1.0
1159,2902.0
1160,10.0
1161,20.0
1162,0.0
1163,5.0
1164,6158.0
1165,61.0
1166,8.0
1167,6.0
1168,0.0
1169,2.0
1170,1.0
1171,1.0
1172,8.0
1173,8.0
1174,0.0
1175,1151.0
1176,19.0
1177,109.0
1178,8.0
1179,1.0
1180,5968.0
1181,68.0
1182,4.0
1183,9.0
1184,1.0
1185,2.0
1186,0.0
1187,18.0
1188,0.0
1189,9.0
1190,0.0
1191,61.0
1192,2.0
1193,0.0
1194,2.0
1195,14.0
1196,20.0
1197,16.0
1198,2.0
1199,3.0
1200,3.0
1201,8.0
1202,8.0
1203,6.0
1204,1.0
1205,0.0
1206,2.0
1207,76.0
1208,654.0
1209,0.0
1210,2.0
1211,3.0
1212,5.0
1213,0.0
1214,0.0
1215,173.0
1216,0.0
1217,3.0
1218,1825.0
1219,142.0
1220,17.0
1221,0.0
1222,11.0
1223,6.0
1224,0.0
1225,3.0
1226,341.0
1227,1.0
1228,0.0
1229,20.0
1230,10.0
1231,0.0
1232,36.0
1233,15.0
1234,0.0
1235,0.0
1236,0.0
1237,1.0
1238,25.0
1239,8.0
1240,6.0
1241,254.0
1242,0.0
1243,13.0
1244,0.0
1245,0.0
1246,1461.0
1247,499.0
1248,2.0
1249,468.0
1250,0.0
1251,241.0
1252,1.0
1253,502.0
1254,19.0
1255,0.0
