issue_number,resolution_time
1480,304.0
1481,27.0
1482,91.0
1483,19450.0
1484,5.0
1485,8096.0
1486,0.0
1487,6980.0
1488,0.0
1489,NA
1490,6978.0
1491,NA
1492,0.0
1493,4796.0
1494,17346.0
1495,0.0
1496,17359.0
1497,748.0
1498,253.0
1499,10157.0
1500,17342.0
1501,6033.0
1502,NA
1503,17317.0
1504,17315.0
1505,224.0
1506,0.0
1507,4843.0
1508,239.0
1509,0.0
1510,19437.0
1511,0.0
1512,NA
1513,NA
1514,0.0
1515,17250.0
1516,4957.0
1517,0.0
1518,4772.0
1519,NA
1520,NA
1521,17218.0
1522,13938.0
1523,842.0
1524,8776.0
1525,0.0
1526,0.0
1527,NA
1528,55.0
1529,NA
1530,159.0
1531,50.0
1532,47.0
1533,1.0
1534,0.0
1535,150.0
1536,0.0
1537,14.0
1538,14.0
1539,0.0
1540,2.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,4587.0
1547,5.0
1548,4750.0
1549,4585.0
1550,6627.0
1551,0.0
1552,0.0
1553,0.0
1554,4733.0
1555,0.0
1556,429.0
1557,21.0
1558,3.0
1559,0.0
1560,215.0
1561,4.0
1562,666.0
1563,1.0
1564,3.0
1565,15.0
1566,1.0
1567,188.0
1568,2.0
1569,5.0
1570,26.0
1571,0.0
1572,0.0
1573,1.0
1574,16.0
1575,4488.0
1576,4.0
1577,0.0
1578,1.0
1579,0.0
1580,0.0
1581,13657.0
1582,10.0
1583,37.0
1584,4631.0
1585,287.0
1586,1.0
1587,46.0
1588,0.0
1589,301.0
1590,1.0
1591,4.0
1592,0.0
1593,247.0
1594,47.0
1595,10.0
1596,95.0
1597,218.0
1598,112.0
1599,3.0
1600,3.0
1601,4337.0
1602,16757.0
1603,3.0
1604,NA
1605,19.0
1606,299.0
1607,81.0
1608,0.0
1609,0.0
1610,6.0
1611,0.0
1612,36.0
1613,13.0
1614,329.0
1615,128.0
1616,0.0
1617,127.0
1618,0.0
1619,152.0
1620,105.0
1621,23396.0
1622,10050.0
1623,16668.0
1624,6271.0
1625,92.0
1626,0.0
1627,NA
1628,2.0
1629,26892.0
1630,68.0
1631,62.0
1632,0.0
1633,0.0
1634,16943.0
1635,7.0
1636,0.0
1637,90.0
1638,0.0
1639,6201.0
1640,0.0
1641,0.0
1642,0.0
1643,NA
1644,4273.0
1645,0.0
1646,49.0
1647,1278.0
1648,671.0
1649,4.0
1650,16515.0
1651,2.0
1652,1.0
1653,4228.0
1654,0.0
1655,4222.0
1656,209.0
1657,161.0
1658,49.0
1659,83.0
1660,0.0
1661,16454.0
1662,2209.0
1663,81.0
1664,5.0
1665,318.0
1666,6.0
1667,2.0
1668,47.0
1669,0.0
1670,34.0
1671,0.0
1672,0.0
1673,NA
1674,0.0
1675,9214.0
1676,546.0
1677,0.0
1678,NA
1679,0.0
1680,0.0
1681,31.0
1682,0.0
1683,1.0
1684,44.0
1685,243.0
1686,1.0
1687,5.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,10.0
1694,4.0
1695,38.0
1696,1.0
1697,0.0
1698,4.0
1699,358.0
1700,176.0
1701,107.0
1702,0.0
1703,1.0
1704,0.0
1705,35.0
1706,3991.0
1707,3.0
1708,29791.0
1709,0.0
1710,0.0
1711,8561.0
1712,4.0
1713,65.0
1714,0.0
1715,NA
1716,5134.0
1717,0.0
1718,15.0
1719,3946.0
1720,45.0
1721,0.0
1722,NA
1723,3914.0
1724,311.0
1725,376.0
1726,4.0
1727,0.0
1728,0.0
1729,5729.0
1730,17.0
1731,0.0
1732,0.0
1733,15.0
1734,69.0
1735,0.0
1736,6.0
1737,3777.0
1738,11.0
1739,3586.0
1740,0.0
1741,26.0
1742,3553.0
1743,0.0
1744,0.0
1745,461.0
1746,3536.0
1747,0.0
1748,0.0
1749,0.0
1750,3.0
1751,0.0
1752,1.0
1753,3519.0
1754,0.0
1755,0.0
1756,5553.0
1757,0.0
1758,6.0
1759,19.0
1760,6.0
1761,6.0
1762,0.0
1763,0.0
1764,0.0
1765,6.0
1766,4641.0
1767,1.0
1768,1.0
1769,1.0
1770,0.0
1771,1.0
1772,0.0
1773,15917.0
1774,18.0
1775,225.0
1776,0.0
1777,42.0
1778,0.0
1779,5466.0
1780,0.0
1781,0.0
1782,0.0
1783,5710.0
1784,50.0
1785,NA
1786,0.0
1787,0.0
1788,1.0
1789,0.0
1790,NA
1791,6684.0
1792,32.0
1793,0.0
1794,86.0
1795,4.0
1796,0.0
1797,0.0
1798,2092.0
1799,0.0
1800,29278.0
1801,51.0
1802,0.0
1803,3183.0
1804,46.0
1805,22.0
1806,7665.0
1807,9.0
1808,0.0
1809,2.0
1810,1.0
1811,NA
1812,45.0
1813,48.0
1814,3226.0
1815,0.0
1816,80.0
1817,1.0
1818,35.0
1819,510.0
1820,14.0
1821,0.0
1822,295.0
1823,0.0
1824,0.0
1825,34.0
1826,3331.0
1827,0.0
1828,133.0
1829,3322.0
1830,6.0
1831,NA
1832,5.0
1833,3139.0
1834,5173.0
1835,0.0
1836,221.0
1837,0.0
1838,25.0
1839,15527.0
1840,2.0
1841,15507.0
1842,158.0
1843,0.0
1844,0.0
1845,0.0
1846,10082.0
1847,0.0
1848,3027.0
1849,3025.0
1850,5074.0
1851,0.0
1852,3022.0
1853,5501.0
1854,0.0
1855,186.0
1856,0.0
1857,16.0
1858,3168.0
1859,1.0
1860,18.0
1861,3153.0
1862,8.0
1863,NA
1864,3144.0
1865,0.0
1866,1.0
1867,62.0
1868,1.0
1869,9660.0
1870,9659.0
1871,0.0
1872,0.0
1873,8226.0
1874,0.0
1875,0.0
1876,0.0
1877,5402.0
1878,NA
1879,44.0
1880,41.0
1881,0.0
1882,252.0
1883,0.0
1884,191.0
1885,6.0
1886,NA
1887,8169.0
1888,0.0
1889,13.0
1890,2.0
1891,0.0
1892,NA
1893,12051.0
1894,31.0
1895,2864.0
1896,0.0
1897,0.0
1898,23.0
1899,12040.0
1900,0.0
1901,NA
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,16.0
1907,74.0
1908,1.0
1909,1.0
1910,0.0
1911,2.0
1912,0.0
1913,0.0
1914,0.0
1915,7.0
1916,4.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,2903.0
1924,2899.0
1925,0.0
1926,0.0
1927,4.0
1928,2.0
1929,0.0
1930,21.0
1931,0.0
1932,0.0
1933,0.0
1934,45.0
1935,0.0
1936,21.0
1937,1.0
1938,71.0
1939,12.0
1940,21.0
1941,3816.0
1942,4711.0
1943,2818.0
1944,2.0
1945,1.0
1946,0.0
1947,138.0
1948,28611.0
1949,0.0
1950,5.0
1951,0.0
1952,15069.0
1953,3.0
1954,0.0
1955,1.0
1956,0.0
1957,9.0
1958,104.0
1959,17.0
1960,0.0
1961,NA
1962,0.0
1963,33.0
1964,4654.0
1965,0.0
1966,0.0
1967,2.0
1968,4644.0
1969,2752.0
1970,2589.0
1971,2589.0
1972,527.0
1973,67.0
1974,1.0
1975,0.0
1976,1.0
1977,4628.0
1978,11847.0
1979,0.0
1980,0.0
1981,7845.0
1982,96.0
1983,1.0
1984,0.0
1985,2.0
1986,590.0
1987,54.0
1988,73.0
1989,1319.0
1990,0.0
1991,4588.0
1992,402.0
1993,566.0
1994,17.0
1995,0.0
1996,0.0
1997,2686.0
1998,555.0
1999,NA
2000,2504.0
2001,8380.0
2002,6.0
2003,114.0
2004,2.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,14835.0
2010,362.0
2011,4.0
2012,96.0
2013,164.0
2014,11518.0
2015,0.0
2016,14789.0
2017,359.0
2018,0.0
2019,263.0
2020,17008.0
2021,4946.0
2022,86.0
2023,85.0
2024,1.0
2025,1.0
2026,0.0
2027,0.0
2028,14634.0
2029,228.0
2030,7458.0
2031,12003.0
2032,94.0
2033,1.0
2034,14621.0
2035,2158.0
2036,2129.0
2037,11.0
2038,2.0
2039,4168.0
2040,0.0
2041,0.0
2042,10.0
2043,47.0
2044,14505.0
2045,23.0
2046,88.0
2047,14494.0
2048,0.0
2049,1.0
2050,10.0
2051,2.0
2052,11194.0
2053,4061.0
2054,59.0
2055,23.0
2056,37.0
2057,2152.0
2058,13.0
2059,56.0
2060,1.0
2061,0.0
2062,0.0
2063,18.0
2064,14410.0
2065,0.0
2066,0.0
2067,0.0
2068,1.0
2069,0.0
2070,0.0
2071,0.0
2072,70.0
2073,3950.0
2074,0.0
2075,0.0
2076,0.0
2077,5.0
2078,2046.0
2079,0.0
2080,4.0
2081,0.0
2082,0.0
2083,43.0
2084,32.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,3859.0
2091,0.0
2092,0.0
2093,13.0
2094,3.0
